Date,Open,High,Low,Close,Volume,Market Cap,MA(20),MA(50),MA(200),RSI(14)(SMA)
May-16-2017,1734.45,1864.05,1661.91,1828.84,1042104330,29184530053,1603.345714,1347.990784,1031.121642,73.42897304
May-17-2017,1839.09,1904.48,1810.05,1900.26,929347453,29950068900,1631.075714,1364.711765,1037.020045,74.35866746
May-18-2017,1888.65,2004.52,1888.65,1985.77,985780475.7,31896012908,1662.929524,1383.262549,1043.407657,76.3568363
May-19-2017,1987.71,2082.66,1974.92,2075.53,1032247422,32820314571,1698.834286,1403.836078,1050.246025,78.15060343
May-20-2017,2084.73,2119.08,2037.5,2042.66,1021048195,33574604430,1731.917619,1422.879412,1056.778692,74.84899142
May-21-2017,2041.2,2303.9,2017.87,2149.53,1659823507,35901483341,1766.538095,1443.845098,1063.795348,74.29202834
May-22-2017,2173.4,2320.82,2173.4,2320.82,1629465556,37210685297,1807.870476,1467.742745,1071.916985,77.82385253
May-23-2017,2320.42,2523.72,2320.42,2447.51,1546131597,39430403922,1853.522381,1493.335882,1080.594348,79.81720295
May-24-2017,2443.64,2763.71,2285.3,2323.44,2184829964,42136987705,1891.118095,1516.681765,1088.65398,70.24366588
May-25-2017,2304.98,2573.79,2071.99,2204.82,2112225243,39129052532,1922.019524,1537.867843,1096.082179,70.54194684
May-26-2017,2202.42,2260.2,1855.83,2027.72,1806832222,33531531662,1943.401429,1554.42549,1102.673408,59.0826767
May-27-2017,2038.87,2267.34,2038.87,2157.05,1430073693,35527733790,1970.08381,1573.657647,1109.872289,62.61631364
May-28-2017,2155.8,2307.05,2107.17,2248.67,941405114.6,36058892128,1995.114286,1594.697255,1117.46193,67.79714561
May-29-2017,2255.61,2301.96,2124.57,2159.44,1199369799,36879096943,2014.396667,1613.744118,1124.645915,64.05706933
May-30-2017,2175.47,2311.08,2145.57,2289.12,1612583333,36685579428,2038.607619,1635.362549,1132.470303,64.90486121
May-31-2017,2286.41,2448.39,2286.41,2401.8,1615621010,39031501459,2065,1658.814314,1140.911746,65.81825751
Jun-01-2017,2407.88,2484.62,2373.32,2481.16,1437146944,39588543261,2101.056667,1683.918431,1149.762856,65.6851384
Jun-02-2017,2488.55,2581.91,2423.57,2557.05,1357441736,41050941794,2137.295714,1711.134902,1158.979075,65.38107711
Jun-03-2017,2515.35,2585.89,2452.54,2522.07,1512326341,41592968558,2171.451429,1737.68902,1167.986294,65.29306308
Jun-04-2017,2511.81,2681.97,2510.22,2679.51,1263812083,42345003196,2216.111905,1767.238627,1177.614473,66.37782914
Jun-05-2017,2686.81,2999.91,2686.81,2868.07,1904174739,46399724055,2270.04,1800.27549,1188.195164,66.73291546
Jun-06-2017,2863.2,2869.38,2700.56,2735.64,1651149107,46201881714,2313.220952,1830.503922,1198.065124,58.77915161
Jun-07-2017,2732.16,2815.3,2670.95,2805.79,1449076620,45038070968,2356.341429,1861.76098,1208.285572,65.19624213
Jun-08-2017,2805.62,2901.71,2795.62,2813.33,1261414618,46377568565,2395.749048,1893.200196,1218.645428,70.61362204
Jun-09-2017,2823.81,2950.99,2746.55,2950.99,1607817465,46809628484,2437.437619,1926.96451,1229.647453,82.13497616
Jun-10-2017,2947.71,2996.6,2840.53,2964.08,2008677203,47637489620,2481.314762,1961.131961,1240.656005,80.56214071
Jun-11-2017,2958.11,2997.26,2518.56,2672.34,1975583681,45981996912,2506.210476,1989.371373,1250.246851,63.93257171
Jun-12-2017,2659.63,2789.04,2650.38,2720.72,2372858711,44936810238,2525.253333,2019.056667,1260.098945,68.96754484
Jun-13-2017,2717.02,2786.83,2412.94,2502.58,1594579583,43799593831,2527.875714,2043.610196,1268.859955,56.80658657
Jun-14-2017,2506.37,2534.71,2212.96,2459.19,1901055540,39341909495,2534.34,2067.019804,1277.43496,51.9145955
Jun-15-2017,2464.58,2539.92,2385.15,2519.58,1610873750,40821932337,2549.328571,2091.303922,1286.328488,51.29816594
Jun-16-2017,2518.56,2685.19,2484.96,2656.57,1342702753,42367543063,2579.27381,2117.551765,1295.884682,53.2293235
Jun-17-2017,2655.88,2662.1,2516.33,2547.97,1388967875,42488909705,2597.889048,2141.691569,1304.90093,50.80210592
Jun-18-2017,2548.29,2610.3,2548.29,2594.12,1237458432,42336746352,2614.339048,2166.644314,1314.096975,47.15974481
Jun-19-2017,2589.6,2763.45,2589.6,2718.49,1575387561,43548158023,2640.960476,2193.518431,1323.85798,44.80271296
Jun-20-2017,2721.79,2772.01,2660.4,2693.21,1743498571,44391409681,2660.202857,2218.434314,1333.387836,48.40712682
Jun-21-2017,2689.1,2723.74,2642.36,2704.41,1417746458,44226503619,2674.612857,2242.974902,1343.006234,46.0178173
Jun-22-2017,2705.41,2765.17,2705.41,2740.77,1033497983,44968272011,2686.975238,2267.522941,1352.793547,47.21296111
Jun-23-2017,2744.91,2757.94,2583.19,2610.05,926337222.2,44276696645,2689.499048,2288.623333,1362.004373,36.83426012
Jun-24-2017,2608.72,2682.26,2552.12,2589.86,1022550449,42966779382,2692.727143,2308.897255,1371.087144,35.62792841
Jun-25-2017,2589.41,2615.25,2376.29,2421.54,1288583865,41527667768,2680.442857,2325.423529,1379.312965,39.35917453
Jun-26-2017,2478.45,2536.53,2332.99,2536.53,1568822403,40197236471,2664.655238,2343.851176,1388.096876,42.60334594
Jun-27-2017,2552.45,2603.98,2484.42,2582.24,1368180714,41716600487,2657.350476,2360.698431,1397.099995,53.71319896
Jun-28-2017,2574.79,2588.83,2510.48,2541.86,1075823951,41934600218,2644.782381,2376.136667,1405.892075,53.86434815
Jun-29-2017,2539.32,2559.25,2478.43,2483.7,937901392.4,41500600222,2629.085714,2389.921176,1414.420473,48.31931199
Jun-30-2017,2480.84,2515.27,2419.23,2435.57,816500590.3,40836859702,2604.541905,2401.450784,1422.656254,38.70789732
Jul-01-2017,2434.55,2514.28,2394.84,2511.31,774739707.3,40223413323,2582.981429,2416.888824,1431.261861,48.0617532
Jul-02-2017,2506.47,2595,2480.47,2567,885058338,41454268437,2577.965238,2432.005882,1440.146428,48.58046145
Jul-03-2017,2564.06,2631.59,2559.35,2602.27,984523239.6,42661233036,2572.324762,2447.642549,1449.220955,43.29092295
Jul-04-2017,2601.64,2622.65,2538.55,2602.12,940907729.2,42324267937,2577.064762,2464.514706,1458.261826,44.5844877
Jul-05-2017,2601.99,2616.72,2581.69,2610.6,855108846.7,42767295308,2584.274762,2481.671961,1467.315507,44.40468096
Jul-06-2017,2608.56,2916.14,2498.87,2520.75,795842916.7,42038887408,2584.330476,2495.238824,1475.92497,37.66399785
Jul-07-2017,2518.66,2569.84,2492.31,2567.87,860610090.3,41539007845,2580.106667,2508.329216,1484.75603,47.39043282
Jul-08-2017,2571.34,2635.49,2517.59,2517.59,604168879.6,42231153309,2578.66,2518.757059,1493.295328,45.68933637
Jul-09-2017,2518.44,2537.16,2321.13,2366.4,678839627.7,40817237825,2567.81619,2524.460392,1500.928836,46.64247266
Jul-10-2017,2372.56,2413.47,2296.81,2340.78,1409258056,38995537207,2549.83,2530.305882,1508.271716,36.6248958
Jul-11-2017,2337.79,2423.71,2275.14,2399.01,1122298914,38756181593,2535.820476,2535.197647,1515.622672,37.69095379
Jul-12-2017,2398.84,2425.22,2340.83,2360.24,1010762498,39245449472,2519.431429,2535.970588,1522.894935,37.77266117
Jul-13-2017,2357.9,2363.25,2183.22,2226.36,767717547,37785005618,2494.935714,2531.634314,1529.510706,34.27785924
Jul-14-2017,2233.34,2233.34,1990.41,2007.37,986982045.1,34346519684,2466.236667,2525.436863,1534.984985,28.3575602
Jul-15-2017,1998.86,2058.77,1843.03,1922.72,1033100535,32032252666,2434.468095,2519.90549,1539.910682,20.51654528
Jul-16-2017,1929.82,2230.49,1929.82,2225.04,1167305540,33967109054,2425.110952,2523.77451,1546.1259,36.26446015
Jul-17-2017,2228.41,2387.61,2164.77,2329.8,1294231597,37592621361,2415.266667,2527.161765,1552.873219,39.63432728
Jul-18-2017,2318.88,2397.17,2260.23,2283.08,1460736007,38319359153,2401.020952,2527.836471,1559.450199,38.27800068
Jul-19-2017,2273.43,2900.7,2269.89,2801.6,1435910382,40792351398,2413.389524,2540.427843,1568.594483,55.10449516
Jul-20-2017,2817.6,2838.41,2621.85,2665.27,2279173833,44966993768,2422.035714,2547.803333,1576.890468,53.76868435
Jul-21-2017,2667.76,2862.42,2657.71,2810.37,1159568854,45581631723,2439.883333,2555.81451,1585.788876,56.01629486
Jul-22-2017,2810.12,2832.18,2653.94,2731.29,1177193750,45295672921,2450.358571,2560.71902,1594.182955,55.22708594
Jul-23-2017,2730.4,2777.26,2699.19,2757.5,901618210.3,45178257275,2459.43,2564.649412,1602.162856,60.18924749
Jul-24-2017,2754.86,2768.08,2480.96,2571.07,1128623986,43420773817,2457.944286,2565.610196,1609.926289,55.53584392
Jul-25-2017,2576.48,2610.76,2450.8,2527.5,1225483802,41410763804,2454.390952,2562.629608,1618.012353,53.11064091
Jul-26-2017,2529.45,2693.32,2529.34,2671.57,779155975.7,42692653624,2457.294286,2558.776667,1626.783488,57.17142028
Jul-27-2017,2671.78,2897.45,2671.78,2809.01,1187123460,45662635660,2471.020952,2560.215294,1636.231682,63.39924294
Jul-28-2017,2807.02,2808.76,2692.8,2729.69,1040785760,45108961349,2478.726667,2558.723137,1645.318184,67.75160726
Jul-29-2017,2726.45,2758.53,2644.85,2752.85,728973611.1,44592449134,2489.929524,2557.537255,1654.498582,71.03693304
Jul-30-2017,2757.18,2889.62,2720.61,2872.31,703399926.8,46037036089,2514.020476,2555.99451,1664.913627,68.07845065
Jul-31-2017,2875.34,2921.35,2685.61,2713.63,1094064903,45888974656,2531.775238,2551.083725,1674.407652,60.40703003
Aug-01-2017,2718.26,2762.53,2668.59,2711.93,1232875833,44815955868,2546.67619,2551.86,1683.806104,61.91865797
Aug-02-2017,2710.67,2813.31,2685.14,2802.24,944016937.5,45247008497,2567.72381,2553.458431,1693.674363,50.02334301
Aug-03-2017,2804.73,2899.33,2743.72,2899.33,951906801.4,46766265575,2599.77,2561.237843,1704.010194,58.78854328
Aug-04-2017,2895.89,3290.01,2874.83,3253.94,1595063563,51990748735,2659.130476,2576.821176,1716.063005,64.3910637
Aug-05-2017,3252.91,3293.29,3155.6,3218.02,1406395868,53335010581,2720.811429,2590.516078,1727.558886,66.24632002
Aug-06-2017,3213.94,3397.68,3180.89,3374.01,1213881289,54368290118,2775.524286,2604.583529,1739.952129,68.9374904
Aug-07-2017,3378.94,3484.85,3345.83,3419.01,1658408785,56232317367,2827.391429,2621.662745,1752.487284,78.52481296
Aug-08-2017,3419.94,3422.76,3247.67,3345.37,1624614653,55242986143,2877.976667,2636.393137,1764.67797,76.96766663
Aug-09-2017,3342.47,3453.45,3319.47,3391.23,1378263090,55815174389,2906.054286,2649.584118,1776.963627,75.37266073
Aug-10-2017,3381.28,3679.72,3372.12,3654.33,1772835958,57533753109,2953.152381,2668.429608,1790.549289,77.37718935
Aug-11-2017,3650.62,3949.92,3613.7,3883.17,2129099167,62286782771,3004.238095,2691.542549,1805.283448,84.05891246
Aug-12-2017,3884.71,4208.39,3857.8,4062.87,2929857153,66698944735,3067.646667,2717.466078,1821.057498,85.40785988
Aug-13-2017,4073.26,4323.7,3989.16,4306.43,2774568328,68861391221,3141.405238,2750.728431,1837.998458,86.32522796
Aug-14-2017,4325.13,4455.97,3906.18,4181.96,2925089896,69577542343,3218.114286,2781.946078,1854.238119,87.84765361
Aug-15-2017,4181.93,4381.23,3994.42,4374.59,2602043646,69547223799,3306.070952,2820.241176,1871.426308,89.01638883
Aug-16-2017,4376.63,4484.7,4243.71,4349.1,2291049129,72153449099,3385.953333,2855.781765,1888.478632,87.43792052
Aug-17-2017,4331.69,4370.13,4015.4,4128.86,2659080208,70206129858,3448.803333,2886.107647,1904.445507,78.08364359
Aug-18-2017,4160.62,4243.26,3970.55,4202.15,3055205366,67500579074,3518.920476,2918.662353,1920.77099,74.8517872
Aug-19-2017,4193.7,4196.29,4069.88,4108.93,2491604549,68107644316,3583.495714,2950.529608,1936.384796,72.66911956
Aug-20-2017,4087.66,4109.14,3988.6,4001.47,2392424790,67025089751,3637.265238,2981.233529,1951.371642,66.36994521
Aug-21-2017,4001.74,4128.76,3674.58,4099.95,3542738785,65051698864,3703.280476,3012.383333,1966.736219,67.28291658
Aug-22-2017,4100.52,4255.78,4078.41,4149.94,2621162674,68521256729,3771.757143,3043.421373,1982.264577,70.66889993
Aug-23-2017,4151.52,4376.39,4130.26,4346.28,2162524808,69253166451,3845.282857,3077.617647,1998.700995,72.77388032
Aug-24-2017,4334.68,4455.7,4307.35,4367.18,1975388889,72174095101,3915.180476,3112.226667,2015.312139,69.21832622
Aug-25-2017,4371.6,4379.28,4269.52,4333.51,1594584896,71507021360,3966.588571,3146.009216,2031.708955,63.56903534
Aug-26-2017,4352.4,4416.59,4317.29,4379.94,1494478105,71990197748,4021.918095,3182.463922,2048.219801,60.38776807
Aug-27-2017,4382.88,4403.93,4224.64,4381.98,1753622902,71467851471,4069.916667,3218.034706,2064.732189,52.94048963
Aug-28-2017,4382.66,4625.68,4352.13,4576.33,2085864444,73944224708,4125.027143,3258.402157,2082.560025,64.55744797
Aug-29-2017,4579.02,4626.52,4471.41,4568.66,2360344931,75310050770,4183.279048,3301.583725,2100.365095,58.29663894
Aug-30-2017,4565.3,4736.05,4549.4,4704.98,1864586486,76665580139,4245.838571,3347.940588,2118.777184,63.89721962
Aug-31-2017,4703.39,4886.73,4678.53,4879.76,2163654132,79020071789,4304.192381,3396.582745,2138.083975,80.40228675
Sep-01-2017,4892.01,4975.04,4469.24,4568.28,2868830490,77373634855,4336.816667,3439.877647,2155.881259,62.42694127
Sep-02-2017,4578.77,4714.08,4417.59,4581.11,2178595382,75805250008,4361.494762,3486.049216,2173.67494,66.95147694
Sep-03-2017,4582.96,4591.63,4108.4,4224.22,2348947438,72284484191,4357.58,3529.516863,2189.67892,56.78218455
Sep-04-2017,4236.31,4427.84,3998.11,4384.54,3052981469,69928775179,4367.226667,3577.787843,2206.380313,58.35059653
Sep-05-2017,4376.53,4617.25,4376.53,4593.39,2368508611,74829602185,4377.645714,3624.226078,2224.022851,61.9023335
Sep-06-2017,4597.12,4655.04,4491.33,4603.03,1932914424,75581470763,4389.737619,3668.799216,2241.67892,57.65882936
Sep-07-2017,4599.88,4661,4075.18,4224.81,1993160104,73748559954,4394.306667,3706.872353,2257.485289,46.49936808
Sep-08-2017,4228.75,4308.82,4114.11,4232.76,2366424669,69792799202,4395.764286,3734.934314,2273.168224,47.49099747
Sep-09-2017,4226.06,4245.44,3951.04,4122.58,1517856376,68039152047,4396.414286,3763.50902,2288.130164,43.78813625
Sep-10-2017,4122.94,4261.67,4099.4,4163.2,1617781631,68983366189,4404.115714,3790.035098,2303.281905,44.8158855
Sep-11-2017,4161.27,4344.65,4085.22,4141.68,1638364301,70065404526,4406.102857,3817.689804,2318.043348,38.78189411
Sep-12-2017,4130.81,4131.98,3789.92,3880.49,2072152292,65300057280,4393.271905,3839.709216,2331.509219,34.29402179
Sep-13-2017,3882.59,3920.6,3153.86,3153.86,2256522334,59666179067,4336.49,3851.136471,2341.512851,22.11319262
Sep-14-2017,3154.95,3733.45,2946.62,3638.95,3639263614,55915509214,4301.812381,3872.929608,2353.818224,29.93132584
Sep-15-2017,3637.52,3808.84,3487.79,3620.74,3077740070,60495396813,4267.870952,3891.540784,2365.966035,33.06839543
Sep-16-2017,3625.04,3664.81,3445.64,3583.22,1441625455,58836899904,4229.931905,3906.721373,2377.923647,32.32465292
Sep-17-2017,3582.88,4079.23,3582.88,4056.1,1645700807,64291653754,4214.41381,3932.729412,2392.026532,47.1396683
Sep-18-2017,4065.2,4094.07,3868.87,3928.4,1705764201,65897480660,4183.56,3955.779412,2405.345189,42.15229509
Sep-19-2017,3924.97,4031.39,3857.73,3917.47,1397132222,65307808707,4152.550952,3976.272745,2418.491109,37.52123119
Sep-20-2017,3905.95,3916.42,3613.63,3631.03,1233677825,63080994340,4101.410476,3994.26098,2430.308622,33.71902931
Sep-21-2017,3631.04,3758.27,3553.53,3635.53,1383438881,60364650542,4042.161429,4012.370784,2442.09091,38.71699038
Sep-22-2017,3630.7,3819.21,3594.58,3796.46,1089044670,61878172888,4005.408095,4031.865294,2454.646831,42.10842371
Sep-23-2017,3792.4,3796.15,3666.9,3689.71,842150277.8,61671526337,3962.960476,4047.362941,2466.91504,42.16073686
Sep-24-2017,3682.84,3950.25,3681.58,3923.13,1050890993,63422971696,3948.622857,4060.484314,2480.702602,45.93612779
Sep-25-2017,3926.07,3969.89,3869.9,3894.73,1228778118,65105337740,3925.298571,4073.753137,2494.167179,45.8293786
Sep-26-2017,3892.35,4210.05,3884.82,4199.28,1274666875,66933799781,3906.531429,4089.934902,2509.504791,55.3061802
Sep-27-2017,4200.67,4279.31,4109.7,4177.53,1848732125,69379222371,3886.269524,4104.807843,2524.441706,72.26269753
Sep-28-2017,4174.73,4192.72,4039.29,4128.299491,1474570558,68398876225,3881.673785,4120.159402,2538.903943,63.13188952
Sep-29-2017,4128.602804,4320.661177,4125.151262,4312.820213,995838914.8,71050825196,3885.486176,4138.229798,2554.23265,67.05033193
Sep-30-2017,4313.69041,4367.362509,4258.475164,4361.139973,1043389066,71812315487,3896.846175,4152.088817,2569.760411,69.06366637
Oct-01-2017,4362.54062,4446.342068,4361.270626,4384.188461,1177332864,73578031457,3907.369435,4161.912709,2585.355578,60.31407203
Oct-02-2017,4378.06235,4466.306182,4237.159335,4311.980091,1146606608,72064864634,3915.478963,4166.79722,2600.895081,62.49448301
Oct-03-2017,4312.216362,4337.574576,4206.295821,4235.080828,974139815.4,70852084570,3932.364241,4165.398217,2616.494637,59.91934268
Oct-04-2017,4237.438692,4348.467992,4157.650335,4311.095697,992029104.1,70637114450,3987.470703,4167.930289,2633.100521,74.45326018
Oct-05-2017,4308.291188,4392.401416,4296.675659,4349.048323,962450001.9,72496726485,4021.284908,4167.429472,2649.57315,75.05340679
Oct-06-2017,4347.018631,4416.203923,4312.669461,4401.216587,781030762.6,72450000113,4058.45046,4168.451366,2666.229401,72.99047569
Oct-07-2017,4399.840562,4605.822535,4391.704577,4594.791466,919376108.3,74813792711,4106.62053,4177.587277,2683.517319,82.2768968
Oct-08-2017,4595.593791,4867.038072,4462.819314,4778.265492,1437590264,77370125493,4141.009363,4188.883659,2702.068988,81.62221893
Oct-09-2017,4778.168364,4919.279359,4577.272431,4770.680471,1844579889,80145431237,4181.117957,4201.859159,2720.637896,82.89839174
Oct-10-2017,4776.845909,4940.049641,4742.077525,4813.907854,1376093089,80021172488,4223.805474,4217.789313,2739.93499,78.72162083
Oct-11-2017,4817.774916,5454.956615,4809.46769,5451.116001,1567842029,85309596707,4310.476236,4244.282764,2762.205224,87.78217555
Oct-12-2017,5474.284931,5827.686133,5443.231414,5648.555273,3153824604,93797226576,4406.334582,4273.667377,2785.506946,91.45456246
Oct-13-2017,5645.575944,5809.264078,5591.199517,5794.824898,1828047911,94351059779,4501.494815,4302.070218,2809.130951,91.27250043
Oct-14-2017,5809.644089,5834.511811,5451.573759,5671.364512,1224709413,94193776390,4595.859316,4327.642463,2832.135302,85.02280384
Oct-15-2017,5682.169341,5749.30472,5570.774781,5715.959489,1868309529,94126663669,4681.232149,4354.749316,2855.400374,85.19336031
Oct-16-2017,5724.276541,5731.292043,5447.921209,5608.720413,1674450923,93184090990,4762.85074,4378.84305,2878.198585,83.6447269
Oct-17-2017,5611.877991,5611.877991,5157.866481,5586.3224,1765142429,89892381122,4828.900378,4402.457607,2900.660636,86.07916361
Oct-18-2017,5579.595965,5720.290661,5520.490617,5666.941921,2003847685,93912007254,4899.824755,4423.842154,2923.47985,86.11331033
Oct-19-2017,5668.162862,6039.676943,5613.489699,6000.942902,1661760080,96682383088,4988.998251,4451.926132,2947.852501,88.00499952
Oct-20-2017,5990.353327,6188.33497,5960.347933,6035.445673,2357226249,1.02E+11,5071.028035,4478.013695,2972.196709,87.90669827
Oct-21-2017,6035.406725,6083.978976,5763.931732,6018.877567,2075433694,98790684852,5149.96792,4500.349333,2996.505552,85.98744663
Oct-22-2017,6012.75688,6071.358448,5694.409327,5946.926592,1919863138,98037154916,5224.384021,4527.381619,3020.49857,81.29675632
Oct-23-2017,5929.837027,5929.837027,5505.114632,5526.928736,2982315190,94106793156,5282.238719,4545.927085,3042.108763,66.58819623
Oct-24-2017,5527.28221,5727.942644,5394.936588,5725.302354,2133954217,92262494595,5353.201649,4575.360072,3064.741063,68.71736155
Oct-25-2017,5720.446475,5955.709383,5684.729787,5897.441434,1826168892,97288968624,5428.741922,4605.024806,3088.232563,61.3306204
Oct-26-2017,5899.190788,5981.333651,5722.633627,5752.448565,1816195877,97141755423,5495.570505,4627.751445,3110.941013,52.70963607
Oct-27-2017,5757.659835,5854.622466,5664.157128,5739.102225,1469730115,96288173425,5559.279345,4650.027371,3133.590378,48.43842745
Oct-28-2017,5749.563999,6216.524433,5728.87027,6146.589798,1602732525,97802078340,5633.174503,4687.709327,3158.17162,61.48879665
Oct-29-2017,6124.058616,6168.496593,5996.44095,6086.122429,2191261218,1.01E+11,5695.453405,4724.049767,3182.476458,58.88071003
Oct-30-2017,6079.307558,6443.118174,6038.268904,6443.118174,1610869661,1.04E+11,5775.093296,4769.550516,3208.715803,67.8760641
Oct-31-2017,6433.497858,6751.16985,5828.476859,6751.16985,2422158633,1.09E+11,5867.343867,4820.295023,3236.493712,72.23420318
Nov-01-2017,6755.903777,7461.50855,6755.903777,7083.602366,3650530787,1.17E+11,5945.081313,4877.979775,3265.902281,74.66925708
Nov-02-2017,7085.737224,7435.765575,6994.68356,7207.199066,3709943046,1.21E+11,6019.302446,4943.209364,3295.872476,72.66629178
Nov-03-2017,7210.187115,7474.331784,7086.19873,7391.414501,2663039124,1.20E+11,6095.330522,5026.298668,3326.705433,74.12227242
Nov-04-2017,7394.381478,7618.518167,7325.719049,7392.794234,1991166333,1.25E+11,6177.303366,5099.903457,3357.457245,74.57435713
Nov-05-2017,7402.650704,7461.217989,7046.3128,7046.3128,2520722368,1.22E+11,6240.653524,5167.071551,3386.493976,67.90555812
Nov-06-2017,7048.212497,7278.111006,7048.212497,7168.998589,2605319541,1.19E+11,6314.952485,5237.380935,3416.046158,79.61196499
Nov-07-2017,7161.255831,7732.574136,7136.077819,7486.648797,2603250961,1.23E+11,6405.444218,5304.646598,3447.215853,80.45286419
Nov-08-2017,7470.069124,7470.069124,7109.098796,7149.000472,4128846790,1.21E+11,6476.018434,5367.795627,3476.65302,70.46748964
Nov-09-2017,7179.911941,7379.149902,6447.167476,6613.680938,3677208838,1.16E+11,6505.196436,5420.662508,3503.553074,62.48974375
Nov-10-2017,6598.365158,6862.041485,6279.384685,6356.625594,5021218783,1.10E+11,6520.490718,5474.105559,3528.95743,58.36419918
Nov-11-2017,6355.853306,6480.458935,5614.214078,5991.383039,3190841732,1.02E+11,6519.181455,5520.298756,3552.470281,47.87342694
Nov-12-2017,5989.778473,6850.464044,5948.677376,6577.853347,4220355222,1.06E+11,6549.225586,5574.83588,3578.822338,55.88867525
Nov-13-2017,6581.989103,6780.150296,6476.239238,6647.34608,4029832336,1.10E+11,6602.578793,5632.828745,3605.336846,52.62657529
Nov-14-2017,6647.50772,7362.400701,6647.50772,7322.818343,3292612976,1.18E+11,6678.650983,5699.4893,3635.217335,56.71714804
Nov-15-2017,7336.675526,7950.359953,7199.878647,7849.171538,3838014141,1.25E+11,6771.590512,5777.02737,3667.693163,58.60371135
Nov-16-2017,7858.644664,8010.473776,7562.145737,7738.847174,4169241054,1.31E+11,6866.180922,5846.430648,3699.488871,55.99270887
Nov-17-2017,7705.225707,7844.769045,7471.53643,7786.062738,4020111615,1.28E+11,6963.655232,5917.186192,3731.148387,54.59022322
Nov-18-2017,7775.150351,8043.240302,7654.556187,8023.985993,2603344061,1.30E+11,7053.055051,5993.572201,3763.840656,56.95860148
Nov-19-2017,8014.615646,8260.812429,7925.767371,8216.796397,2889658371,1.35E+11,7154.515716,6070.120754,3797.313175,63.35661109
Nov-20-2017,8211.555403,8332.168952,7812.695462,8100.195216,3930337074,1.36E+11,7233.424146,6143.435563,3829.981161,60.64083836
Nov-21-2017,8111.756928,8298.527603,8099.010106,8235.703377,3221352828,1.36E+11,7304.116219,6218.955463,3863.214063,58.93127221
Nov-22-2017,8227.363928,8259.849588,8079.707292,8079.707292,3341993774,1.37E+11,7351.549787,6292.832467,3895.557383,61.59965991
Nov-23-2017,8070.247954,8379.714927,7971.92538,8268.087282,4071299797,1.38E+11,7402.068273,6371.911025,3928.748265,72.57129787
Nov-24-2017,8264.41195,8820.874114,8225.061712,8820.874114,3764586979,1.42E+11,7470.137779,6460.338053,3964.060923,81.10971695
Nov-25-2017,8810.907357,9533.16307,8807.993351,9359.825974,4253796436,1.52E+11,7563.805957,6558.588595,4001.898315,90.73790222
Nov-26-2017,9372.693822,9849.762583,9362.589888,9845.460026,4702641439,1.62E+11,7697.098682,6665.338466,4042.021549,90.50634976
Nov-27-2017,9848.886055,10191.74368,9784.573314,10165.72111,4680883317,1.67E+11,7839.799754,6774.572381,4083.405436,91.06204203
Nov-28-2017,10169.64328,11498.10612,9380.151451,9780.735748,6568561632,1.75E+11,7949.04199,6872.660033,4123.488847,80.77219229
Nov-29-2017,9928.125211,10819.72772,9279.648581,10273.82557,9672067533,1.67E+11,8097.843185,6980.564839,4165.666935,80.61070083
Nov-30-2017,10215.70115,11026.03487,9685.536843,10967.66482,6944962389,1.73E+11,8305.175751,7101.22674,4211.253327,85.52849687
Dec-01-2017,10957.08513,11336.66729,10864.03439,11052.13288,5508931178,1.85E+11,8528.771336,7211.0506,4257.574187,85.64617247
Dec-02-2017,11048.83514,11823.20125,10842.23845,11304.61703,4439198030,1.91E+11,8781.782479,7321.953772,4305.181336,85.6916498
Dec-03-2017,11318.91977,11645.09604,11073.09694,11645.09604,5876343718,1.91E+11,9023.07975,7436.664971,4354.018431,86.13708245
Dec-04-2017,11665.2276,11985.21486,11595.8026,11896.9079,5704204857,1.98E+11,9273.058884,7558.734449,4403.752998,88.91130516
Dec-05-2017,11874.39592,14076.49186,11874.39592,14063.24915,8248840473,2.16E+11,9594.031779,7722.406795,4463.839959,92.17047878
Dec-06-2017,14060.91497,18074.17548,13771.22181,18074.17548,13326830861,2.63E+11,10080.93673,7966.827483,4543.43521,96.42354455
Dec-07-2017,18057.85049,18524.47145,14548.94085,16592.80382,16565034662,2.71E+11,10502.55371,8182.640844,4615.823985,84.52110498
Dec-08-2017,16578.11274,16758.60004,13516.39126,15082.84737,11568857444,2.59E+11,10850.01965,8367.266441,4680.168848,74.05749374
Dec-09-2017,15159.23638,15913.39007,13161.04834,15565.86191,10291186743,2.43E+11,11209.1566,8554.813873,4746.064578,73.9455104
Dec-10-2017,15322.77283,17501.26218,15322.77283,16774.99458,11387045739,2.82E+11,11616.68984,8765.393263,4817.345596,75.323245
Dec-11-2017,16841.08657,17416.95304,16065.16799,16798.02554,10571922383,2.83E+11,12030.87224,8976.749106,4889.35846,74.77526498
Dec-12-2017,16819.04104,16938.0177,15757.98825,16225.0244,11262015467,2.86E+11,12411.3161,9178.280435,4959.11072,73.73945975
Dec-13-2017,16245.23391,16830.66478,15952.80227,16454.93262,10943444494,2.76E+11,12810.13635,9392.555021,5030.887898,73.22019508
Dec-14-2017,16456.7563,18037.3399,16450.68563,17650.28976,12710750385,2.96E+11,13256.9079,9626.378304,5107.968692,74.19262833
Dec-15-2017,17663.90483,19634.97442,17476.87636,19427.47451,9276249144,3.09E+11,13761.98411,9891.67307,5193.435381,77.01026045
Dec-16-2017,19417.86079,19927.18534,18860.38571,19156.71037,11897297708,3.26E+11,14228.50241,10154.50173,5277.998916,75.29297654
